N,P,K,ph,temperature,humidity,rainfall,label,location,latitude,longitude
37,78,79,7.786366322,19.95264829,14.82633099,88.6810311,chickpea,Australia,-25.2744,133.7751
30,75,81,6.4084378860000015,19.41789736,16.80472243,68.4951189,chickpea,India,20.5937,78.9629
37,55,82,8.423873703,19.45591848,18.02235902,78.44910564,chickpea,Turkey,38.9637,35.2433
53,65,76,8.719960893,20.19137759,16.41998269,77.33795356,chickpea,Australia,-25.2744,133.7751
22,60,85,7.811997977000001,18.8392908,14.74071856,94.78189594,chickpea,Turkey,38.9637,35.2433
60,61,78,6.317153205,20.71219282,19.83643308,94.03659867,chickpea,Australia,-25.2744,133.7751
42,67,77,7.114405288,18.99424448,15.9362937,78.69707199,chickpea,India,20.5937,78.9629
39,76,76,8.135900726000001,19.96837462,15.57324389,69.15759062,chickpea,Australia,-25.2744,133.7751
35,63,76,7.714153037999999,17.81564548,17.60756635,90.82097601,chickpea,Turkey,38.9637,35.2433
30,65,82,7.103798069,20.71424384,15.27824066,76.77888672,chickpea,Turkey,38.9637,35.2433
57,56,78,8.861479668,17.34150229,18.75626255,67.9545435,chickpea,Australia,-25.2744,133.7751
48,65,78,7.861128148,17.43732714,14.33847406,73.0926704,chickpea,Australia,-25.2744,133.7751
36,56,83,7.4526709,18.89780215,19.76182946,69.09512477,chickpea,India,20.5937,78.9629
40,58,75,7.168096055,18.59190771,14.77959596,89.60982451,chickpea,Australia,-25.2744,133.7751
49,69,82,7.26311855,18.31561493,15.36143547,81.78710463,chickpea,Australia,-25.2744,133.7751
13,60,25,5.68597166,17.13692774,20.59541693,128.256862,kidneybeans,USA,19.4326,-99.1332
25,70,16,5.759237003,19.63474332,18.90705639,106.3598183,kidneybeans,Mexico,23.6345,-102.5528
31,55,22,5.873171894,22.91350245,21.33953114,109.225556,kidneybeans,USA,19.4326,-99.1332
40,64,16,5.926676985,16.43340342,24.24045875,140.3717815,kidneybeans,USA,19.4326,-99.1332
2,61,20,5.95561668,22.13974653,23.02251117,76.64128258,kidneybeans,USA,19.4326,-99.1332
26,65,22,5.9499490810000015,17.84806561,18.77621951,143.09841709999995,kidneybeans,Mexico,23.6345,-102.5528
17,57,21,5.789214288999999,19.88394011,20.31564139,60.91974792,kidneybeans,Mexico,23.6345,-102.5528
26,80,18,5.581021521,19.32509638,23.3334788,104.7783947,kidneybeans,USA,19.4326,-99.1332
17,59,17,5.689858133,18.416700100000003,23.42829938,132.9801054,kidneybeans,Mexico,23.6345,-102.5528
27,59,22,5.794158503999999,21.81167649,23.20591245,130.0608093,kidneybeans,Mexico,23.6345,-102.5528
28,58,24,5.748190462999999,19.72702528,18.28173015,143.7630894,kidneybeans,Mexico,23.6345,-102.5528
25,57,19,5.566522896,17.15432954,19.87070659,87.99669731,kidneybeans,USA,19.4326,-99.1332
28,80,17,5.809419584,19.62207826,18.67170854,144.1567454,kidneybeans,Mexico,23.6345,-102.5528
25,60,22,5.887263027,21.63149148,21.17919701,134.3649948,kidneybeans,Mexico,23.6345,-102.5528
12,78,23,5.99812453,16.06522754,18.72479695,88.06638775,kidneybeans,USA,19.4326,-99.1332
6,77,25,5.792744849,20.61162204,24.36314135,69.63833855,kidneybeans,USA,19.4326,-99.1332
22,79,17,5.912289889,21.42451099,20.39659714,116.5206923,kidneybeans,USA,19.4326,-99.1332
27,80,15,5.7883869510000014,19.07096165,21.21092266,86.21917578,kidneybeans,Mexico,23.6345,-102.5528
10,55,23,5.728233081,21.18853178,19.63438599,137.1948633,kidneybeans,Mexico,23.6345,-102.5528
23,65,20,5.833940084,23.0429097,22.42610972,108.3684316,kidneybeans,Mexico,23.6345,-102.5528
19,78,16,5.967533236,20.65375833,23.10538637,67.71768947,kidneybeans,USA,19.4326,-99.1332
19,65,25,5.6250964460000015,18.09551014,18.29318436,144.7902323,kidneybeans,Mexico,23.6345,-102.5528
22,70,19,5.515615023,18.23775702,21.07643273,69.44951585,kidneybeans,Mexico,23.6345,-102.5528
37,64,22,5.954665349,17.48189735,18.8251973,121.9401369,kidneybeans,Mexico,23.6345,-102.5528
11,71,17,5.74644777,19.9191786,21.47324158,82.68554379,kidneybeans,Mexico,23.6345,-102.5528
18,79,20,5.877347515,20.27514686,23.2353604,139.7521543,kidneybeans,USA,19.4326,-99.1332
21,63,17,5.979973965,15.77370214,19.2303162,108.3441414,kidneybeans,Mexico,23.6345,-102.5528
24,80,22,5.635993966,16.71170642,19.17651433,96.77285817,kidneybeans,USA,19.4326,-99.1332
34,60,22,5.635231778,17.66148158,18.15302753,100.6711761,kidneybeans,USA,19.4326,-99.1332
16,75,21,5.679224346,18.50692825,23.61670065,87.05132890000002,kidneybeans,Mexico,23.6345,-102.5528
17,77,23,5.670062975,24.51324787,20.81527638,64.19497947,kidneybeans,Mexico,23.6345,-102.5528
37,72,18,5.724242065,18.87614998,24.54038287,105.4120514,kidneybeans,Mexico,23.6345,-102.5528
40,73,20,5.811314232000001,21.59343016,20.31871249,61.13872036,kidneybeans,Mexico,23.6345,-102.5528
9,77,17,5.783425416,20.12373284,24.45202552,106.158201,kidneybeans,Mexico,23.6345,-102.5528
1,62,23,5.607808432000001,15.43546065,18.37477907,139.0302034,kidneybeans,USA,19.4326,-99.1332
33,59,22,5.946999529,22.64236876,21.59396123,122.3886015,kidneybeans,USA,19.4326,-99.1332
23,59,19,5.852046999,21.98560799,24.87304788,129.5650601,kidneybeans,USA,19.4326,-99.1332
6,62,22,5.824090984,20.53052663,18.09224048,120.4509288,kidneybeans,USA,19.4326,-99.1332
25,63,20,5.502999119,15.78601387,21.14544088,95.17028129,kidneybeans,Mexico,23.6345,-102.5528
7,79,23,5.821649914,19.6365349,19.68751084,96.65888933,kidneybeans,Mexico,23.6345,-102.5528
8,72,17,5.711439256,20.57341244,19.7520218,87.87869161,kidneybeans,USA,19.4326,-99.1332
27,64,15,5.514927264,20.16080524,24.84207559,138.2362122,kidneybeans,USA,19.4326,-99.1332
28,66,23,5.99616119,21.53989176,24.25386207,120.6913038,kidneybeans,Mexico,23.6345,-102.5528
32,57,18,5.695422862999999,15.53834801,23.75560241,107.3850593,kidneybeans,USA,19.4326,-99.1332
27,56,22,5.833010957999999,19.91853092,20.70099804,108.6434544,kidneybeans,Mexico,23.6345,-102.5528
17,77,24,5.568456899,20.76952209,18.93146941,109.0193712,kidneybeans,Mexico,23.6345,-102.5528
0,65,15,5.645435626,23.46168338,23.22197648,95.84253438,kidneybeans,Mexico,23.6345,-102.5528
13,72,21,5.821194486,24.32116642,21.0278674,60.27552528,kidneybeans,Mexico,23.6345,-102.5528
34,60,23,5.659254981,20.12574053,24.96969858,100.0497183,kidneybeans,USA,19.4326,-99.1332
9,80,19,5.945465949,21.80619564,18.57086554,125.0972687,kidneybeans,Mexico,23.6345,-102.5528
11,72,20,5.9511774520000005,19.52226241,24.92607153,113.334026,kidneybeans,USA,19.4326,-99.1332
3,67,24,5.520880013999999,17.00067625,19.90790546,103.2926407,kidneybeans,USA,19.4326,-99.1332
35,69,23,5.578410206,16.78791503,24.96881755,75.45328039,kidneybeans,Mexico,23.6345,-102.5528
3,77,25,5.608165195,24.84906168,22.89464642,62.21292186,kidneybeans,USA,19.4326,-99.1332
23,62,19,5.609435127999999,16.51783455,20.4555596,98.77794225,kidneybeans,USA,19.4326,-99.1332
22,71,17,5.509295379,18.15300153,19.38602098,107.6907964,kidneybeans,USA,19.4326,-99.1332
31,79,25,5.902033406,23.18864385,22.3104551,63.38208822,kidneybeans,USA,19.4326,-99.1332
34,59,18,5.744117663,23.38002569,21.98879437,87.66898664,kidneybeans,Mexico,23.6345,-102.5528
12,63,17,5.717143397,18.358923,19.37703396,138.414764,kidneybeans,Mexico,23.6345,-102.5528
27,56,20,5.542690119,19.25975367,20.51346956,94.9533526,kidneybeans,USA,19.4326,-99.1332
7,63,24,5.858617867,22.95458237,24.03553105,107.7315386,kidneybeans,Mexico,23.6345,-102.5528
24,67,22,5.618844277000001,20.120043,22.89845607,104.6252153,kidneybeans,USA,19.4326,-99.1332
11,71,24,5.6066203460000015,21.14011423,22.7182355,141.6056722,kidneybeans,Mexico,23.6345,-102.5528
37,74,15,5.582178402,24.92360104,18.22590825,62.7089169,kidneybeans,Mexico,23.6345,-102.5528
25,76,24,5.56503533,15.33042636,24.91506728,135.3315583,kidneybeans,Mexico,23.6345,-102.5528
34,66,17,5.889614577000001,18.81097271,21.27833035,125.084915,kidneybeans,USA,19.4326,-99.1332
20,69,15,5.934136378,23.44260668,22.77255917,107.4137246,kidneybeans,USA,19.4326,-99.1332
37,65,16,5.683548308,22.8352024,18.97267518,63.59276673,kidneybeans,USA,19.4326,-99.1332
18,74,15,5.70836603,24.9035819,22.27512704,146.4727237,kidneybeans,USA,19.4326,-99.1332
4,67,25,5.948164454,23.78709569,24.35679348,119.6404412,kidneybeans,Mexico,23.6345,-102.5528
37,56,25,5.774755143999999,22.05592283,19.60379304,126.7265372,kidneybeans,USA,19.4326,-99.1332
5,59,15,5.97229163,18.87492997,20.18238348,134.1811718,kidneybeans,USA,19.4326,-99.1332
11,61,21,5.532100554,18.62328774,23.02410338,135.33780330000002,kidneybeans,Mexico,23.6345,-102.5528
22,80,20,5.669560726,23.00884744,18.86880997,100.118612,kidneybeans,USA,19.4326,-99.1332
12,61,19,5.655726817000001,19.33162606,24.13995025,68.51253427,kidneybeans,USA,19.4326,-99.1332
5,74,21,5.591704013999999,16.24469193,21.35793891,66.97053257,kidneybeans,USA,19.4326,-99.1332
27,69,22,5.932323085,17.91652287,24.90814655,69.14681022,kidneybeans,USA,19.4326,-99.1332
31,75,18,5.824208308999999,15.46789263,21.43780702,88.88796102,kidneybeans,USA,19.4326,-99.1332
36,68,20,5.86442953,17.06104474,23.77201471,81.83420522,kidneybeans,Mexico,23.6345,-102.5528
5,65,16,5.866744372,21.32776028,18.48522915,109.1013261,kidneybeans,Mexico,23.6345,-102.5528
32,79,15,5.706198621,23.90910104,20.74619325,81.60211243,kidneybeans,USA,19.4326,-99.1332
11,78,22,5.940546818,23.89756791,22.74378977,112.6616435,kidneybeans,USA,19.4326,-99.1332
0,55,22,5.916779289,22.98666928,20.57940608,143.85849380000005,kidneybeans,Mexico,23.6345,-102.5528
14,59,15,5.779090476,21.35135729,22.91244883,146.4548645,kidneybeans,Mexico,23.6345,-102.5528
29,68,23,5.82738029,24.1638445,19.27907819,116.7324324,kidneybeans,Mexico,23.6345,-102.5528
32,68,19,5.514234138,24.62835037,18.18325169,149.7441028,kidneybeans,Mexico,23.6345,-102.5528
17,64,17,5.662699104,21.02213209,24.93896255,124.6118471,kidneybeans,Mexico,23.6345,-102.5528
13,69,19,5.86390397,17.30844532,20.01730914,115.199245,kidneybeans,USA,19.4326,-99.1332
14,67,22,5.624690247999999,23.82576704,24.75485098,84.64143632,kidneybeans,Mexico,23.6345,-102.5528
9,69,20,5.591560999,19.30607278,23.96362799,129.3449326,kidneybeans,Mexico,23.6345,-102.5528
20,73,22,5.976312537999999,16.03768615,22.33195853,130.3900798,kidneybeans,Mexico,23.6345,-102.5528
40,78,20,5.669236258,19.18572809,20.83398341,80.15293435,kidneybeans,Mexico,23.6345,-102.5528
27,72,23,5.961934481,19.92889503,21.79992115,64.02640797,kidneybeans,Mexico,23.6345,-102.5528
14,67,15,5.690065688,19.56376468,24.67385131,139.2921004,kidneybeans,Mexico,23.6345,-102.5528
7,56,18,5.698371311,18.31357543,24.32991649,76.14153904,kidneybeans,Mexico,23.6345,-102.5528
27,65,18,5.59503163,20.10993761,23.22323766,73.36386477,kidneybeans,USA,19.4326,-99.1332
30,63,16,5.5259045260000015,23.60506572,21.90539577,100.5978728,kidneybeans,USA,19.4326,-99.1332
37,70,25,5.819403771,19.73136909,24.89487354,84.06354115,kidneybeans,Mexico,23.6345,-102.5528
27,63,19,5.562201934,20.93409877,21.1893007,133.1914419,kidneybeans,Mexico,23.6345,-102.5528
22,60,24,5.630664753,18.78226261,20.24768314,104.2570723,kidneybeans,USA,19.4326,-99.1332
3,72,24,6.03160778,36.51268371,57.92887167,122.6539694,pigeonpeas,India,20.5937,78.9629
40,59,23,5.269084669,36.89163721,62.73178224,163.7266551,pigeonpeas,Tanzania,-6.369028,34.8888
33,73,23,5.985792703,29.23540524,59.38967583,103.3301803,pigeonpeas,Myanmar,21.9139,95.956
27,57,24,6.09186275,27.33534897,43.35795962,142.33036769999995,pigeonpeas,India,20.5937,78.9629
10,79,18,5.624731337999999,21.0643684,55.46985938,184.6226709,pigeonpeas,Myanmar,21.9139,95.956
30,75,25,6.446091759,30.33276599,42.35249879,149.299952,pigeonpeas,Tanzania,-6.369028,34.8888
40,70,20,5.623490042999999,31.80130272,45.03186173,147.03614419999997,pigeonpeas,Myanmar,21.9139,95.956
38,55,19,5.864623352000001,33.18184225,38.23184742,198.8298806,pigeonpeas,Myanmar,21.9139,95.956
35,58,20,5.761702519,29.38538562,63.47742011,90.05422663,pigeonpeas,Tanzania,-6.369028,34.8888
38,61,21,4.696518678,30.27374995,67.38680755,127.7767134,pigeonpeas,Myanmar,21.9139,95.956
33,58,24,5.269504214,35.45790488,68.75810535,108.6333046,pigeonpeas,India,20.5937,78.9629
16,56,17,7.445444882999999,33.80020039,40.03262418,176.6165894,pigeonpeas,Tanzania,-6.369028,34.8888
31,72,17,5.833031707999999,28.69180475,49.47225353,96.36222901,pigeonpeas,Myanmar,21.9139,95.956
16,80,20,7.3393209289999986,31.24021696,56.67369054,122.0146733,pigeonpeas,India,20.5937,78.9629
27,72,17,6.347929353,28.98039357,57.23265151,120.7435664,pigeonpeas,Myanmar,21.9139,95.956
40,62,19,4.697750704,27.32198928,34.13737127,96.51524028,pigeonpeas,Myanmar,21.9139,95.956
18,58,16,4.962661422,21.47607807,38.80023714,180.382234,pigeonpeas,Tanzania,-6.369028,34.8888
3,68,16,4.964887857,18.31910448,34.69776639,107.4721605,pigeonpeas,India,20.5937,78.9629
26,67,24,5.642813116,36.97794384,37.73992903,161.48129630000005,pigeonpeas,Tanzania,-6.369028,34.8888
16,70,20,5.6093956,24.80467592,40.1242747,121.5639121,pigeonpeas,Tanzania,-6.369028,34.8888
24,63,19,4.681576043,19.3479443,55.96805489,194.5921148,pigeonpeas,Myanmar,21.9139,95.956
9,76,25,5.70951224,28.88302142,50.12323801,179.2155874,pigeonpeas,India,20.5937,78.9629
16,55,19,6.413543781,19.54314136,47.19188279,192.4372194,pigeonpeas,Tanzania,-6.369028,34.8888
28,75,21,6.007508163,24.7741949,50.54621094,114.2821387,pigeonpeas,Myanmar,21.9139,95.956
16,71,24,4.946369874,18.33124824,38.40975482,139.64833169999997,pigeonpeas,Tanzania,-6.369028,34.8888
24,70,21,5.517208078,19.14729038,45.3733757,132.7748215,pigeonpeas,Tanzania,-6.369028,34.8888
38,72,21,5.902103172,28.23416057,49.4421345,186.5008581,pigeonpeas,Tanzania,-6.369028,34.8888
9,66,21,5.719889876,30.11812084,34.13307843,157.0858232,pigeonpeas,Myanmar,21.9139,95.956
34,56,17,4.548202098,33.4126864,35.42910045,139.6702541,pigeonpeas,Myanmar,21.9139,95.956
1,76,19,6.6695294160000005,24.18553163,46.68746847,177.3377996,pigeonpeas,Myanmar,21.9139,95.956
6,69,19,4.7509292180000005,26.88630675,41.69617915,94.46748008,pigeonpeas,Tanzania,-6.369028,34.8888
26,73,21,4.946263888,31.33170829,57.97429171,161.7820226,pigeonpeas,Myanmar,21.9139,95.956
27,61,18,5.266227032,33.30711818,67.07780816,108.5090168,pigeonpeas,Myanmar,21.9139,95.956
27,71,23,7.10959773,23.45379018,46.48714759,150.87122019999995,pigeonpeas,Tanzania,-6.369028,34.8888
36,61,21,5.617008201,34.53823889,39.04468913,168.5948318,pigeonpeas,Tanzania,-6.369028,34.8888
17,73,18,5.632353113,19.50112224,34.51086611,197.3752649,pigeonpeas,Tanzania,-6.369028,34.8888
26,72,22,4.674941549,28.76794904,37.57792132,91.72084869,pigeonpeas,India,20.5937,78.9629
17,64,16,7.161797643,30.97758716,32.24914235,180.716828,pigeonpeas,Tanzania,-6.369028,34.8888
14,74,19,6.624966131,18.39759147,36.82639309,93.12330644,pigeonpeas,Tanzania,-6.369028,34.8888
39,60,15,5.004074623999999,35.09357419,30.98685456,116.9106908,pigeonpeas,India,20.5937,78.9629
6,66,15,6.3458060110000005,34.93174223,30.40046769,159.2649827,pigeonpeas,Myanmar,21.9139,95.956
8,59,18,6.216814453,29.50523036,35.72032498,187.8961851,pigeonpeas,Tanzania,-6.369028,34.8888
2,67,18,5.921666758,34.51934775,47.52980027,129.0064612,pigeonpeas,India,20.5937,78.9629
1,76,17,6.012719118,28.43430726,52.10010827,147.0414824,pigeonpeas,India,20.5937,78.9629
16,73,19,4.684079249,18.41645629,34.80541039,163.27474730000003,pigeonpeas,Tanzania,-6.369028,34.8888
23,75,25,7.077170002000001,31.07508973,47.19847683,91.31256412,pigeonpeas,India,20.5937,78.9629
32,70,20,6.208843215,20.89342749,46.24856523,195.5697875,pigeonpeas,Tanzania,-6.369028,34.8888
28,59,22,7.05181629,30.90607799,52.79913039,170.99198280000005,pigeonpeas,Tanzania,-6.369028,34.8888
5,62,23,4.722222454,27.9348279,66.45457122,145.3728801,pigeonpeas,Tanzania,-6.369028,34.8888
36,67,25,6.418062652000001,35.95176642,36.52780776,136.0456753,pigeonpeas,Myanmar,21.9139,95.956
1,66,23,4.803564468,19.54317155,56.92831399,173.1686574,pigeonpeas,Tanzania,-6.369028,34.8888
24,73,20,4.608695247,19.63736208,32.31528909,176.4134092,pigeonpeas,Tanzania,-6.369028,34.8888
17,67,18,5.611510977000001,31.2192752,56.46868874,129.20286529999998,pigeonpeas,Myanmar,21.9139,95.956
5,55,18,7.322097972000001,33.50876355,45.70976142,126.6738117,pigeonpeas,India,20.5937,78.9629
5,56,24,5.023115055,24.80710166,45.01110015,188.4928637,pigeonpeas,Tanzania,-6.369028,34.8888
37,77,17,5.617122801,36.20970524,31.94550613,191.0658531,pigeonpeas,India,20.5937,78.9629
13,73,20,5.391560417999999,30.50420876,35.48885969,162.59277230000004,pigeonpeas,Myanmar,21.9139,95.956
6,63,23,5.906596905,26.01630259,49.94704718,160.33374469999995,pigeonpeas,Tanzania,-6.369028,34.8888
16,77,22,6.574209678,31.48469278,35.6395615,100.546816,pigeonpeas,India,20.5937,78.9629
25,64,20,4.807776748999999,33.15122581,32.45974539,105.03802749999998,pigeonpeas,Myanmar,21.9139,95.956
34,75,24,4.760038038999999,23.50222822,51.29019509,192.3023991,pigeonpeas,Tanzania,-6.369028,34.8888
20,77,23,5.180271502,34.87248659,38.83786012,148.25027859999997,pigeonpeas,India,20.5937,78.9629
35,80,25,4.895927306,28.09269012,44.93322042,197.1144011,pigeonpeas,India,20.5937,78.9629
14,75,24,6.436160044,24.54757829,57.3414485,118.3606557,pigeonpeas,India,20.5937,78.9629
36,80,21,7.066087261,33.64769646,48.41490082,100.4673278,pigeonpeas,India,20.5937,78.9629
7,77,18,6.655918077999999,20.5591255,60.54880693,191.0895109,pigeonpeas,India,20.5937,78.9629
29,78,25,5.982854522999999,19.95991719,59.33157782,195.787103,pigeonpeas,Tanzania,-6.369028,34.8888
30,60,21,5.457871272999999,28.87667593,62.4901206,182.2688175,pigeonpeas,Tanzania,-6.369028,34.8888
20,74,16,4.759490199,36.04353699,43.61444121,159.8938645,pigeonpeas,Myanmar,21.9139,95.956
19,57,23,7.342409555,23.6734328,47.2879691,141.12507219999995,pigeonpeas,Myanmar,21.9139,95.956
3,60,19,4.820788186000001,25.74679443,40.7192594,100.7791633,pigeonpeas,Tanzania,-6.369028,34.8888
5,77,19,6.242052013,31.08564994,66.68832981,175.9303271,pigeonpeas,Myanmar,21.9139,95.956
5,68,20,5.001038726,18.72987676,61.33186249,139.8710041,pigeonpeas,Tanzania,-6.369028,34.8888
37,73,21,5.560224582999999,29.50304807,63.46513414,189.5208915,pigeonpeas,Myanmar,21.9139,95.956
9,59,24,4.747352458,20.43517772,39.37252634,137.22796619999997,pigeonpeas,Tanzania,-6.369028,34.8888
20,72,15,7.313517308,36.00415838,56.01334416,134.8596466,pigeonpeas,Myanmar,21.9139,95.956
31,56,23,5.661826398,31.46846241,35.39454002,174.5723999,pigeonpeas,India,20.5937,78.9629
0,70,21,4.672437054,36.30049702,56.03021253,101.6073988,pigeonpeas,Tanzania,-6.369028,34.8888
21,74,15,6.471862118,29.49096726,67.10604388,153.2504506,pigeonpeas,India,20.5937,78.9629
13,67,18,5.384762927000001,30.5753044,34.75591197,177.5764304,pigeonpeas,Myanmar,21.9139,95.956
27,74,20,5.8598134160000015,24.69487673,59.96669215,91.95792434,pigeonpeas,Myanmar,21.9139,95.956
29,72,24,6.962386495,23.17409556,36.67847052,162.5931264,pigeonpeas,Tanzania,-6.369028,34.8888
5,68,20,6.12166671,19.04380471,33.10695144,155.3705624,pigeonpeas,Tanzania,-6.369028,34.8888
39,57,19,6.421748487,29.32379604,45.93248374,165.4113371,pigeonpeas,India,20.5937,78.9629
22,62,16,4.828936119,34.6455408,54.32342534,180.9009998,pigeonpeas,Myanmar,21.9139,95.956
18,55,23,6.98571967,21.9989826,56.31006755,136.82743119999998,pigeonpeas,Tanzania,-6.369028,34.8888
